code,name,id
31.74.08.1003,Rawajati,adm_area_31_74_08_1003
31.74.08.1004,Duren Tiga,adm_area_31_74_08_1004
31.74.08.1005,Pengadegan,adm_area_31_74_08_1005
31.74.08.1006,Cikoko,adm_area_31_74_08_1006
31.74.09,Jagakarsa,adm_area_31_74_09
31.74.09.1001,Jagakarsa,adm_area_31_74_09_1001
31.74.09.1002,Srengseng Sawah,adm_area_31_74_09_1002
31.74.09.1003,Ciganjur,adm_area_31_74_09_1003
31.74.09.1004,Lenteng Agung,adm_area_31_74_09_1004
31.74.09.1005,Tanjung Barat,adm_area_31_74_09_1005
31.74.09.1006,Cipedak,adm_area_31_74_09_1006
31.74.10,Pesanggrahan,adm_area_31_74_10
31.74.10.1001,Pesanggrahan,adm_area_31_74_10_1001
31.74.10.1002,Bintaro,adm_area_31_74_10_1002
31.74.10.1003,Petukangan Utara,adm_area_31_74_10_1003
31.74.10.1004,Petukangan Selatan,adm_area_31_74_10_1004
31.74.10.1005,Ulujami,adm_area_31_74_10_1005
31.75,KOTA ADM. JAKARTA TIMUR,adm_area_31_75
31.75.01,Matraman,adm_area_31_75_01
31.75.01.1001,Pisangan Baru,adm_area_31_75_01_1001
31.75.01.1002,Utan Kayu Utara,adm_area_31_75_01_1002
31.75.01.1003,Kayu Manis,adm_area_31_75_01_1003
31.75.01.1004,Palmeriam,adm_area_31_75_01_1004
31.75.01.1005,Kebon Manggis,adm_area_31_75_01_1005
31.75.01.1006,Utan Kayu Selatan,adm_area_31_75_01_1006
31.75.02,Pulogadung,adm_area_31_75_02
31.75.02.1001,Pulo Gadung,adm_area_31_75_02_1001
31.75.02.1002,Pisangan Timur,adm_area_31_75_02_1002
31.75.02.1003,Cipinang,adm_area_31_75_02_1003
31.75.02.1004,Jatinegara Kaum,adm_area_31_75_02_1004
31.75.02.1005,Rawamangun,adm_area_31_75_02_1005
31.75.02.1006,Kayu Putih,adm_area_31_75_02_1006
31.75.02.1007,Jati,adm_area_31_75_02_1007
31.75.03,Jatinegara,adm_area_31_75_03
31.75.03.1001,Kampung Melayu,adm_area_31_75_03_1001
31.75.03.1002,Bidara Cina,adm_area_31_75_03_1002
31.75.03.1003,Bali Mester,adm_area_31_75_03_1003
31.75.03.1004,Rawa Bunga,adm_area_31_75_03_1004
31.75.03.1005,Cipinang Cempedak,adm_area_31_75_03_1005
31.75.03.1006,Cipinang Muara,adm_area_31_75_03_1006
31.75.03.1007,Cipinang Besar Selatan,adm_area_31_75_03_1007
31.75.03.1008,Cipinang Besar Utara,adm_area_31_75_03_1008
31.75.04,Kramatjati,adm_area_31_75_04
31.75.04.1001,Kramatjati,adm_area_31_75_04_1001
31.75.04.1002,Tengah,adm_area_31_75_04_1002
31.75.04.1003,Dukuh,adm_area_31_75_04_1003
31.75.04.1004,Batu Ampar,adm_area_31_75_04_1004
31.75.04.1005,Balekambang,adm_area_31_75_04_1005
31.75.04.1006,Cililitan,adm_area_31_75_04_1006
31.75.04.1007,Cawang,adm_area_31_75_04_1007
31.75.05,Pasar Rebo,adm_area_31_75_05
31.75.05.1001,Gedong,adm_area_31_75_05_1001
31.75.05.1002,Baru,adm_area_31_75_05_1002
31.75.05.1003,Cijantung,adm_area_31_75_05_1003
31.75.05.1004,Kalisari,adm_area_31_75_05_1004
31.75.05.1005,Pekayon,adm_area_31_75_05_1005
31.75.06,Cakung,adm_area_31_75_06
31.75.06.1001,Jatinegara,adm_area_31_75_06_1001
31.75.06.1002,Rawa Terate,adm_area_31_75_06_1002
31.75.06.1003,Penggilingan,adm_area_31_75_06_1003
31.75.06.1004,Cakung Timur,adm_area_31_75_06_1004
31.75.06.1005,Pulo Gebang,adm_area_31_75_06_1005
31.75.06.1006,Ujung Menteng,adm_area_31_75_06_1006
31.75.06.1007,Cakung Barat,adm_area_31_75_06_1007
31.75.07,Duren Sawit,adm_area_31_75_07
31.75.07.1001,Duren Sawit,adm_area_31_75_07_1001
31.75.07.1002,Pondok Bambu,adm_area_31_75_07_1002
31.75.07.1003,Klender,adm_area_31_75_07_1003
